course_id,year,thread_id,thread_no,title,question,category,subcategory,subsubcategory,created_at,is_answered,answer,answer_user_id,answer_created,answer_vote_count,work_score,indicators,week_number,exercise_number,problem_statement,problem_solution,new_problem,new_solution
702,2023,77947,830,Week 13 exercise 7,"Hello,

there's something I don't understand in exercise 7. 
For example, if I want to calculate the probability of a three of a kind, at first I thought it was logical to calculate it like this:

C(13, 1) * C(4, 3) * C(12, 1) * C(4, 1) * C(11, 1) * C(4, 1)

But that's not right, because I have to replace : 
C(12, 1) * C(4, 1) * C(11, 1) * C(4, 1) 
with this: 
C(12, 2) * (C(4, 2)^2). 
I understood why, because by doing what I did at the beginning (multiplying the r-combinations together), I add an order between the penultimate card and the last one.

But what I didn't understand was that by multiplying this part : 
C(13, 1) * C(4, 3) 
with this one: 
C(12, 2) * (C(4, 2)^2) 
I order the first three cards with the last two. For me, I'm counting twice too many combinations, because first I count the three of a kind, then the other two cards, and then I count the other two cards, then the three of a kind. I can't find the error in my reasoning. Can anyone find out why my reasoning is wrong?",Labs,Week 13: Advanced Probabilities,,2023-12-21T18:43:56.167383+11:00,TRUE,"You're not ordering them. Ordering them would suggest you multiply by the number of ways you can arrange the triple and the two others, which is 2*C(5,3).
Here its not like choosing the two cards, because then you'd count results twice, since (2,5) and (5,2) are equal for example.
Here you can't choose your single cards using the triples method or vice versa",92875,2023-12-23T19:31:55.181161+11:00,0,3,English: my + work; Sequential reasoning,13,7,"(c) Three of a kind: probability of poker hand containing three cards of the same kind and two cards of two other kinds

Similarly as with one pair, let us start with the three of a kind. We need to choose a single kind for these three cards and three different suits: $\binom{13}{1} \binom{4}{3}$.

Then, we choose two different kinds for the remaining two cards as well as one suit for each of them: $\binom{12}{2} \binom{4}{1}^2$.

Combining the two, we obtain:

$p(\text{Three of a kind}) = \frac{\binom{13}{1} \binom{4}{3} \binom{12}{2} \binom{4}{1}^2}{2,\!598,\!960} \approx 0.021128.$","=
X
x,y
(x)P(X = x, Y = y) +
X
x,y
(y)P(X = x, Y = y)
=
X
x
x
X
y
P(X = x, Y = y) +
X
y
y
X
x
P(X = x, Y = y)
=
X
x
xP(X = x) +
X
y
yP(Y = y)
= E[X] + E[Y ]
2. Prove that if X and Y are statistically independent, then X and Y are also uncorrelated (i.e.,
E[XY ] = E[X]E[Y ]).
E[XY ] =
X
x,y
xyP(xy)
=
X
x,y
xyP(x)P(y), by statistical independence
=
X
x
xP(x)
X
y
yP(y)
= E[X]E[Y ]
Find an example in which X and Y are statistically dependent yet uncorrelated.
An example of two random variables that are statistically dependent and uncorrelated: let X and
Y take values in {−1, 0, 1} such that
P(X = 1, Y = 0) = P(X = 0, Y = 1) = P(X = −1, Y = 0) = P(X = 0, Y = −1) = 1/4.
9
and the probability is equal to 0 for every other pair of values of X and Y :
P(X = −1, Y = −1) = P(X = −1, Y = 1) = P(X = 0, Y = 0) = P(X = 1, Y = −1)
= P(X = 1, Y = 1) = 0
Using the formula E[XY ] = P
x,y xyP(xy), we find that E[XY ] = 0.
By noticing that P(X) = P
(X ∩Y ) ∪(X ∩Y )

= P(X∩Y )+P(X∩Y )+P


(X ∩Y ) ∩(X ∩Y )
|
{z
}
∅


,
we can compute the probabilities and expected values of X and Y .
By doing so we find that
E(X) = E(Y ) = 0. Therefore X and Y are uncorrelated.
Moreover, if we take the special case P(X = 0, Y = −1) = 1/4, P(X = 0) = 1/2 and P(Y = −1) =
1/4, we can conclude that X and Y are not independent.
An example of correlated and dependent variables is if instead:
P(X = 1, Y = 1) = P(X = −1, Y = −1) = 1/2.
You can use the same reasoning as above to compute the expected values and probabilities.",,"C(4,2)*C(7,3) for 2 grads and 3 undergrads"
702,2023,70474,641,Exercise 3 week 11,"Hello,

In the first question of the third exercise:

We suppose that first there is 3 distinct letters and then 2 distincts digits or they can be mixed ? (for example 2letters then 2 digits and then 1 letter)",Labs,Week 11: Advanced Counting,,2023-12-01T23:06:17.484259+11:00,TRUE,"Hello, we don't mix the letters and digits here, it's letters then digits :)",210900,2023-12-01T23:11:00.164216+11:00,2,3,Mathematical assumption; Sequential reasoning,11,3,"For each of these generating functions, provide a closed formula for the sequence it determines.
a. (x3 + 1)3
We compute (x3+1)3 = x9+3x6+3x3+1. Hence the sequence is given by a0 = a9 = 1, a3 = a6 = 3
and an = 0 for all other n.
b. 1/(1 −5x)
We know that
1
1 −5x =
∞
X
i=0
5ixi,
hence we can right away deduce that the sequence is given by an = 5n.
Alternatively, we can get the closed formula as follows:
G(x)","=
1
1−5x
↔
G(x)(1 −5x)
=
1
↔
G(x)
=
1 + 5xG(x).
Hence, if we write G(x) = P∞
i=0 aixi we get
∞
X
i=0
aixi = 1 + 5x
∞
X
i=0
aixi
↔
∞
X
i=0
aixi = 1 +
∞
X
i=0
5aixi+1
↔
∞
X
i=0
aixi = 1 +
∞
X
j=1
5aj−1xj.
Thus we can see that a0 = 1 and an = 5an−1 for all n ≥1. Hence, a closed formula for the sequence
is an = 5n.
c. x2/(1 −x)2
We know that
1
(1 −x)2 =
∞
X
i=0
(i + 1)xi
(as seen several times and as follows e.g. from the derivative of P∞
i=0 xi), hence we get
x2
(1 −x)2 = x2
∞
X
i=0
(i + 1)xi =
∞
X
i=0
(i + 1)xi+2 =
∞
X
j=2
(j −1)xj.
Thus the sequence is given by a0 = a1 = 0 and an = n −1 for n ≥2.
2
2
Session Exercises",,
702,2023,53984,127,Exercise 4 week 3,"Hello,

In the first part, I'm not sure with my reasoning:

If it's a rule of inference then: ((p → (q → r)) ∧ (q → (p → r))) → ((p ∨ q) → r) is a tautology

so we start changing a bit:

 ((¬p ∨  (q → r)) ∧ (¬q ∨ (p → r))) → ((p ∨ q) → r)   | Conditional Statements equivalences

 ((q → r) ∧ (p → r)) → ((p ∨ q) → r)                          | Addition law (here I'm not sure the name)

((p ∨ q) → r) → ((p ∨ q) → r)                                     | Conditional Statements equivalences

this is a tautology so this rule of inference is valid.



Thanks for the help!",Labs,Week 3: Proofs,,2023-10-05T08:04:39.670507+11:00,TRUE,"if p=T, q=F r=F then the expression is (((T → (F → F)) ∧ (F → (T → F))) → ((T ∨ F) → F)=(((T →T) ∧ (F → F)) → (T → F))=((T ∧ T) → F)=(T → F)=F.

Therefore the expression is not a tautology.

Your mistake appears to be in your second step, i'm not sure what ""addition law"" you are applying, but (¬p ∨ (q → r)) ∧ (¬q ∨ (p → r)) and (q → r) ∧ (p → r) are not equal.",92875,2023-10-05T10:20:55.999375+11:00,0,3,English: my + work,3,4,"1. Determine the validity of the following rule of inference:
p →(q →r)
q →(p →r)
∴
(p ∨q) →r
As seen in class, a rule of inference is valid if it is a tautology. Consider the case when p is true and
q and r are false. Then p →(q →r) ∧q →(p →r) is true and (p ∨q) →r is false, since true→false
is false, we have found a case for which ((p →(q →r)) ∧(q →(p →r))) →((p ∨q) →r) is false,
hence it is not a tautology and the rule of inference is not valid.","2. Which expressions below are equivalent to ¬(∀x∃y P(x, y)). Explain.
✓∃x∀y ¬P(x, y);
⃝∃x∃y ¬P(x, y).
We find the result step by step by expressing the negation on each element:
¬(∀x∃y P(x, y)) ↔∃x¬(∃y P(x, y)) ↔∃x∀y¬P(x, y).",,"C(4,3)*C(7,2) for 3 grads and 2 undergrads"
702,2023,88003,1176,"Big O proof week 8, ex7","Hello, please can you tell me if my proof is correct or not, thank you :)",Labs,Week 8: Induction & Recursion,,2024-01-24T22:48:58.068736+11:00,FALSE,,,,,3,English: my + work,8,7,"* Use strong or mathematical induction to show the following statement:
Any postage of at least 8 cents can be formed using just 3 cents and 5 cents stamps.
We use strong induction to show the statement.
Statement: P(n): ∀n ≥8 we can write n as a sum of 3s and 5s.
Basis step: We can form 8 = 3 + 5, 9 = 3 + 3 + 3 and 10 = 5 + 5 cents with just 3 and 5 cents stamps.
Hence P(8), P(9) and P(10) are true.
Induction step (P(k −2) ∧P(k −1) ∧P(k)) →P(k + 1):
As strong induction hypothesis we assume
that for an arbitrary k ≥10, P(l) is true for all l ∈{k −2, k −1, k}. We want to prove P(k + 1),
i.e., to form k + 1 cents for k ≥10. We know by the induction hypothesis that we can form the
amount of k −2 cents with 3 and 5 cents stamps (note that k −2 ≥8 so the argument is valid in
the boundary case). Thus, we can add a 3 cents stamp to form k + 1. Hence P(k + 1) holds.
Conclusion: Since P(8), P(9) and P(10) are true and P(k + 1) is true given that P(l) holds for all
l ∈{k −2, k −1, k} for an arbitrary k ≥10, by the strong induction principle we conclude that
P(n) is true for all n ≥8.",,,
702,2023,54799,163,Week 3 exercise 6.2,"Hello,

I don't understand why by using my approach I find at the end  ∀x NOZ R(c). Can you explain to where did a make a mistake ?

Thank you.",Labs,Week 3: Proofs,,2023-10-08T22:27:56.175959+11:00,TRUE,Hi ! You just accidently swap the premise 3 for your 10th line. You need to write R(x) --> NOT S(x) and not S(x) --> not R(x),812240,2023-10-08T22:41:27.317114+11:00,1,2,English: my + work,3,6,"Show the following, explaining at each step of your proof what rules of inference you used.
1. Show that the premises
p
“If I were smart or good-looking, I would be happy and rich.”
q
“I am not rich.”
lead to the conclusion “I am not smart”.
2
Define the following:
s
“I am smart.”
g
“I am good-looking.”
h
“I am happy.”
r
“I am rich.”
Then
p","≡
(s ∨g) →(h ∧r)
q
≡
¬r
Now we can prove ¬s as follows:
1. (s ∨g) →(h ∧r)
Premise
2. ¬r
Premise
3. ¬r ∨¬h
Addition
3. ¬(h ∧r)
Equivalence (De Morgan’s law)
4. ¬(s ∨g)
Modus tollens, using 1. and 3.
5. ¬s ∧¬g
Equivalence (De Morgan’s law)
6. ¬s
Simplification, using 5.
2. Show that the premises
∀x(P(x) ∨Q(x))
∀x(¬Q(x) ∨S(x))
∀x(R(x) →¬S(x))
∃x¬P(x)
lead to the conclusion ∃x¬R(x).
We can prove the statement as follows:
1. ∀x(P(x) ∨Q(x))
Premise
2. ∀x(¬Q(x) ∨S(x))
Premise
3. ∀x(P(x) ∨S(x))
Resolution, using 1. and 2.
4. ∀x(R(x) →¬S(x))
Premise
5. ∀x(¬R(x) ∨¬S(x))
Equivalence, using 4.
6. ∀x(P(x) ∨¬R(x))
Resolution, using 3. and 5.
7. ∃x¬P(x)
Premise
8. ∃x¬R(x)
Disjunctive syllogism, using 6. and 7.",,"C(4,4)*C(7,1) for 4 grads and 1 undergrad"
702,2023,54915,173,WEEK 3 EX 6.2),"Hi ! 

I looked at the solutions but i have a question.

This is how i resolved the exercise, i feel like what i did from l.5 ->l .6 is weird, but it seems logical that if i ""prove"" that [ for all x Q(x) ] is true then i can assume that [ there exists an x Q(x) ] is true too, in order to use the Disjunctive syllogism

I wanted to ask if i have the right to do that or if it's not ok.

Thank you for your time !",Labs,Week 3: Proofs,,2023-10-09T05:17:26.303497+11:00,TRUE,"Hi,

I think that what you have done from line 4 -> line 5 is wrong. 
Disjunctive syllogism with lines 1 and 4, would imply that « There exists an x for which Q(x) holds » not « For all x, Q(x) holds ».

The intuition behind this reasoning is :
If for all x, you have either P(x) or Q(x) or both that holds (line 1), and that there is an x for which P(x) does not hold (line 4), then there is an x that « compensates » this x which makes P(x) not hold, that makes Q(x) hold.
It does not mean necessarily that Q(x) holds for EVERY x, only that it holds at minima on those that does not work for P(x). (It could, but not necessarily).

Best,

Maxime",786259,2023-10-09T05:31:00.91439+11:00,0,2,Mathematical assumption,3,6,"Show the following, explaining at each step of your proof what rules of inference you used.
1. Show that the premises
p
“If I were smart or good-looking, I would be happy and rich.”
q
“I am not rich.”
lead to the conclusion “I am not smart”.
2
Define the following:
s
“I am smart.”
g
“I am good-looking.”
h
“I am happy.”
r
“I am rich.”
Then
p","≡
(s ∨g) →(h ∧r)
q
≡
¬r
Now we can prove ¬s as follows:
1. (s ∨g) →(h ∧r)
Premise
2. ¬r
Premise
3. ¬r ∨¬h
Addition
3. ¬(h ∧r)
Equivalence (De Morgan’s law)
4. ¬(s ∨g)
Modus tollens, using 1. and 3.
5. ¬s ∧¬g
Equivalence (De Morgan’s law)
6. ¬s
Simplification, using 5.
2. Show that the premises
∀x(P(x) ∨Q(x))
∀x(¬Q(x) ∨S(x))
∀x(R(x) →¬S(x))
∃x¬P(x)
lead to the conclusion ∃x¬R(x).
We can prove the statement as follows:
1. ∀x(P(x) ∨Q(x))
Premise
2. ∀x(¬Q(x) ∨S(x))
Premise
3. ∀x(P(x) ∨S(x))
Resolution, using 1. and 2.
4. ∀x(R(x) →¬S(x))
Premise
5. ∀x(¬R(x) ∨¬S(x))
Equivalence, using 4.
6. ∀x(P(x) ∨¬R(x))
Resolution, using 3. and 5.
7. ∃x¬P(x)
Premise
8. ∃x¬R(x)
Disjunctive syllogism, using 6. and 7.",,
,,,,,,,,,,,,,,,,,,,,,,"Each team receives 5 badges: 2 gold, 2 silver, and 1 bronze. Since some badges are identical, the number of distinct badge assignments is:"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5! / (2! * 2! * 1!) = 30
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Final answer:
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"**(C(4,2)*C(7,3) + C(4,3)C(7,2) + C(4,4)C(7,1)) * 30"
